Price,Area,MaintenanceStaff,Gymnasium,SwimmingPool,ClubHouse,CarParking,LiftAvailable,City,No_of_Bedrooms,Security,Children_playarea
180.0,945,9,9,9,9,9,9,Delhi,2,9,9
200.0,1620,9,9,9,9,9,9,Delhi,3,9,9
210.0,1800,9,9,9,9,9,9,Delhi,2,9,9
130.0,1728,9,9,9,9,9,9,Delhi,3,9,9
700.0,1323,9,9,9,9,9,9,Delhi,3,9,9
55.0,1422,9,9,9,9,9,9,Delhi,3,9,9
60.0,1000,9,9,9,9,9,9,Delhi,2,9,9
25.0,927,9,9,9,9,9,9,Delhi,2,9,9
665.0,450,9,9,9,9,9,9,Delhi,2,9,9
65.0,400,9,9,9,9,9,9,Delhi,2,9,9
235.0,2195,9,9,9,9,9,9,Delhi,4,9,9
36.5,2600,9,9,9,9,9,9,Delhi,4,9,9
27.0,540,9,9,9,9,9,9,Delhi,2,9,9
47.0,585,9,9,9,9,9,9,Delhi,2,9,9
51.0,900,9,9,9,9,9,9,Delhi,3,9,9
23.0,900,9,9,9,9,9,9,Delhi,3,9,9
37.0,500,9,9,9,9,9,9,Delhi,2,9,9
25.0,675,9,9,9,9,9,9,Delhi,3,9,9
50.2,550,9,9,9,9,9,9,Delhi,2,9,9
58.0,1930,9,9,9,9,9,9,Delhi,4,9,9
25.0,900,9,9,9,9,9,9,Delhi,3,9,9
87.5,600,9,9,9,9,9,9,Delhi,1,9,9
21.0,950,9,9,9,9,9,9,Delhi,2,9,9
29.5,800,9,9,9,9,9,9,Delhi,2,9,9
24.0,1000,9,9,9,9,9,9,Delhi,3,9,9
24.0,800,9,9,9,9,9,9,Delhi,2,9,9
27.2,1000,9,9,9,9,9,9,Delhi,3,9,9
26.0,800,9,9,9,9,9,9,Delhi,2,9,9
23.3,1000,9,9,9,9,9,9,Delhi,3,9,9
28.7,800,9,9,9,9,9,9,Delhi,2,9,9
22.5,1000,9,9,9,9,9,9,Delhi,3,9,9
22.5,800,9,9,9,9,9,9,Delhi,2,9,9
28.8,800,9,9,9,9,9,9,Delhi,2,9,9
23.8,800,9,9,9,9,9,9,Delhi,3,9,9
22.5,800,9,9,9,9,9,9,Delhi,2,9,9
25.0,800,9,9,9,9,9,9,Delhi,2,9,9
29.0,1000,9,9,9,9,9,9,Delhi,3,9,9
22.5,1000,9,9,9,9,9,9,Delhi,3,9,9
22.6,800,9,9,9,9,9,9,Delhi,2,9,9
29.0,800,9,9,9,9,9,9,Delhi,2,9,9
29.0,1000,9,9,9,9,9,9,Delhi,3,9,9
28.3,1000,9,9,9,9,9,9,Delhi,3,9,9
21.0,1000,9,9,9,9,9,9,Delhi,3,9,9
29.0,800,9,9,9,9,9,9,Delhi,2,9,9
21.4,1000,9,9,9,9,9,9,Delhi,3,9,9
22.5,800,9,9,9,9,9,9,Delhi,2,9,9
23.3,800,9,9,9,9,9,9,Delhi,2,9,9
29.0,800,9,9,9,9,9,9,Delhi,2,9,9
26.5,1000,9,9,9,9,9,9,Delhi,3,9,9
22.5,1000,9,9,9,9,9,9,Delhi,3,9,9
27.2,800,9,9,9,9,9,9,Delhi,2,9,9
22.5,800,9,9,9,9,9,9,Delhi,2,9,9
29.8,800,9,9,9,9,9,9,Delhi,2,9,9
30.2,1000,9,9,9,9,9,9,Delhi,3,9,9
22.4,1000,9,9,9,9,9,9,Delhi,3,9,9
23.0,800,9,9,9,9,9,9,Delhi,2,9,9
24.0,800,9,9,9,9,9,9,Delhi,2,9,9
29.9,800,9,9,9,9,9,9,Delhi,2,9,9
29.0,1000,9,9,9,9,9,9,Delhi,3,9,9
22.6,1000,9,9,9,9,9,9,Delhi,3,9,9
28.1,800,9,9,9,9,9,9,Delhi,2,9,9
22.0,1000,9,9,9,9,9,9,Delhi,3,9,9
22.6,800,9,9,9,9,9,9,Delhi,2,9,9
28.1,800,9,9,9,9,9,9,Delhi,2,9,9
22.0,1000,9,9,9,9,9,9,Delhi,3,9,9
30.0,800,9,9,9,9,9,9,Delhi,2,9,9
23.7,1000,9,9,9,9,9,9,Delhi,3,9,9
29.8,800,9,9,9,9,9,9,Delhi,2,9,9
29.6,1000,9,9,9,9,9,9,Delhi,3,9,9
29.5,1000,9,9,9,9,9,9,Delhi,3,9,9
20.5,1000,9,9,9,9,9,9,Delhi,3,9,9
28.2,800,9,9,9,9,9,9,Delhi,2,9,9
26.5,1000,9,9,9,9,9,9,Delhi,3,9,9
22.5,1000,9,9,9,9,9,9,Delhi,3,9,9
22.5,800,9,9,9,9,9,9,Delhi,2,9,9
29.8,800,9,9,9,9,9,9,Delhi,2,9,9
30.2,1000,9,9,9,9,9,9,Delhi,3,9,9
22.4,1000,9,9,9,9,9,9,Delhi,3,9,9
23.0,800,9,9,9,9,9,9,Delhi,2,9,9
24.0,800,9,9,9,9,9,9,Delhi,2,9,9
29.9,800,9,9,9,9,9,9,Delhi,2,9,9
23.2,1000,9,9,9,9,9,9,Delhi,3,9,9
28.5,800,9,9,9,9,9,9,Delhi,2,9,9
30.2,1000,9,9,9,9,9,9,Delhi,3,9,9
22.0,1000,9,9,9,9,9,9,Delhi,3,9,9
21.0,800,9,9,9,9,9,9,Delhi,2,9,9
21.3,800,9,9,9,9,9,9,Delhi,2,9,9
23.5,800,9,9,9,9,9,9,Delhi,2,9,9
29.5,800,9,9,9,9,9,9,Delhi,2,9,9
29.2,1000,9,9,9,9,9,9,Delhi,3,9,9
20.0,1000,9,9,9,9,9,9,Delhi,3,9,9
27.2,800,9,9,9,9,9,9,Delhi,2,9,9
22.0,1000,9,9,9,9,9,9,Delhi,3,9,9
22.5,800,9,9,9,9,9,9,Delhi,2,9,9
23.3,800,9,9,9,9,9,9,Delhi,2,9,9
29.0,800,9,9,9,9,9,9,Delhi,2,9,9
27.3,1000,9,9,9,9,9,9,Delhi,3,9,9
22.4,800,9,9,9,9,9,9,Delhi,2,9,9
24.0,820,9,9,9,9,9,9,Delhi,2,9,9
21.2,500,9,9,9,9,9,9,Delhi,2,9,9
23.2,800,9,9,9,9,9,9,Delhi,2,9,9
25.6,800,9,9,9,9,9,9,Delhi,2,9,9
29.2,1000,9,9,9,9,9,9,Delhi,3,9,9
27.0,800,9,9,9,9,9,9,Delhi,2,9,9
20.2,1000,9,9,9,9,9,9,Delhi,3,9,9
22.2,800,9,9,9,9,9,9,Delhi,2,9,9
29.1,800,9,9,9,9,9,9,Delhi,2,9,9
21.0,1000,9,9,9,9,9,9,Delhi,3,9,9
50.3,800,9,9,9,9,9,9,Delhi,2,9,9
23.6,1000,9,9,9,9,9,9,Delhi,3,9,9
30.2,800,9,9,9,9,9,9,Delhi,2,9,9
45.0,1000,9,9,9,9,9,9,Delhi,3,9,9
38.0,1125,9,9,9,9,9,9,Delhi,4,9,9
158.0,980,9,9,9,9,9,9,Delhi,3,9,9
126.0,1700,9,9,9,9,9,9,Delhi,3,9,9
219.0,1400,9,9,9,9,9,9,Delhi,2,9,9
36.0,2100,9,9,9,9,9,9,Delhi,3,9,9
37.0,700,9,9,9,9,9,9,Delhi,2,9,9
35.0,700,9,9,9,9,9,9,Delhi,2,9,9
26.5,700,9,9,9,9,9,9,Delhi,2,9,9
50.0,600,9,9,9,9,9,9,Delhi,2,9,9
26.0,950,9,9,9,9,9,9,Delhi,3,9,9
42.0,450,9,9,9,9,9,9,Delhi,2,9,9
200.0,1300,9,9,9,9,9,9,Delhi,4,9,9
135.0,1500,9,9,9,9,9,9,Delhi,3,9,9
125.0,900,9,9,9,9,9,9,Delhi,2,9,9
110.0,1100,9,9,9,9,9,9,Delhi,2,9,9
1200.0,1100,9,9,9,9,9,9,Delhi,2,9,9
3000.0,2400,9,9,9,9,9,9,Delhi,3,9,9
800.0,3460,9,9,9,9,9,9,Delhi,4,9,9
450.0,2250,9,9,9,9,9,9,Delhi,4,9,9
25.0,3850,9,9,9,9,9,9,Delhi,4,9,9
40.0,750,9,9,9,9,9,9,Delhi,2,9,9
25.0,720,9,9,9,9,9,9,Delhi,3,9,9
23.0,435,9,9,9,9,9,9,Delhi,2,9,9
26.0,410,9,9,9,9,9,9,Delhi,2,9,9
65.0,450,9,9,9,9,9,9,Delhi,2,9,9
50.0,990,9,9,9,9,9,9,Delhi,3,9,9
43.0,810,9,9,9,9,9,9,Delhi,3,9,9
26.0,725,9,9,9,9,9,9,Delhi,3,9,9
200.0,675,9,9,9,9,9,9,Delhi,3,9,9
600.0,1485,9,9,9,9,9,9,Delhi,3,9,9
65.0,1800,9,9,9,9,9,9,Delhi,4,9,9
40.0,1300,9,9,9,9,9,9,Delhi,4,9,9
35.0,950,9,9,9,9,9,9,Delhi,3,9,9
30.0,850,9,9,9,9,9,9,Delhi,3,9,9
24.0,750,9,9,9,9,9,9,Delhi,3,9,9
20.0,600,9,9,9,9,9,9,Delhi,2,9,9
45.0,550,9,9,9,9,9,9,Delhi,2,9,9
1300.0,1000,9,9,9,9,9,9,Delhi,3,9,9
90.0,4300,9,9,9,9,9,9,Delhi,4,9,9
30.0,900,9,9,9,9,9,9,Delhi,2,9,9
25.0,540,9,9,9,9,9,9,Delhi,2,9,9
30.0,500,9,9,9,9,9,9,Delhi,2,9,9
21.0,550,9,9,9,9,9,9,Delhi,2,9,9
28.0,540,9,9,9,9,9,9,Delhi,2,9,9
36.0,400,9,9,9,9,9,9,Delhi,1,9,9
42.0,675,9,9,9,9,9,9,Delhi,2,9,9
28.0,1000,9,9,9,9,9,9,Delhi,3,9,9
145.0,540,9,9,9,9,9,9,Delhi,2,9,9
145.0,1600,9,9,9,9,9,9,Delhi,3,9,9
118.0,1600,9,9,9,9,9,9,Delhi,3,9,9
27.0,1250,9,9,9,9,9,9,Delhi,2,9,9
118.0,675,9,9,9,9,9,9,Delhi,2,9,9
36.0,1250,9,9,9,9,9,9,Delhi,2,9,9
42.0,675,9,9,9,9,9,9,Delhi,2,9,9
28.0,1000,9,9,9,9,9,9,Delhi,3,9,9
66.8,540,9,9,9,9,9,9,Delhi,2,9,9
25.0,1200,9,9,9,9,9,9,Delhi,4,9,9
180.0,500,9,9,9,9,9,9,Delhi,2,9,9
29.5,1800,9,9,9,9,9,9,Delhi,3,9,9
45.0,650,9,9,9,9,9,9,Delhi,1,9,9
20.0,1000,9,9,9,9,9,9,Delhi,3,9,9
37.5,550,9,9,9,9,9,9,Delhi,2,9,9
180.0,750,9,9,9,9,9,9,Delhi,3,9,9
160.0,1500,9,9,9,9,9,9,Delhi,3,9,9
28.0,1500,9,9,9,9,9,9,Delhi,2,9,9
36.0,400,9,9,9,9,9,9,Delhi,1,9,9
33.0,710,9,9,9,9,9,9,Delhi,2,9,9
46.0,650,9,9,9,9,9,9,Delhi,2,9,9
42.0,850,9,9,9,9,9,9,Delhi,3,9,9
27.0,750,9,9,9,9,9,9,Delhi,3,9,9
27.0,550,9,9,9,9,9,9,Delhi,2,9,9
36.5,550,9,9,9,9,9,9,Delhi,2,9,9
36.8,830,9,9,9,9,9,9,Delhi,1,9,9
350.0,750,9,9,9,9,9,9,Delhi,3,9,9
32.0,1900,9,9,9,9,9,9,Delhi,3,9,9
550.0,850,9,9,9,9,9,9,Delhi,2,9,9
775.0,1786,9,9,9,9,9,9,Delhi,3,9,9
300.0,2340,9,9,9,9,9,9,Delhi,4,9,9
475.0,979,9,9,9,9,9,9,Delhi,2,9,9
775.0,1440,9,9,9,9,9,9,Delhi,2,9,9
650.0,2234,9,9,9,9,9,9,Delhi,4,9,9
550.0,1872,9,9,9,9,9,9,Delhi,3,9,9
350.0,405,9,9,9,9,9,9,Delhi,2,9,9
28.7,2500,9,9,9,9,9,9,Delhi,4,9,9
225.0,562,9,9,9,9,9,9,Delhi,2,9,9
125.0,2020,9,9,9,9,9,9,Delhi,3,9,9
23.0,1650,9,9,9,9,9,9,Delhi,3,9,9
21.0,1650,9,9,9,9,9,9,Delhi,3,9,9
24.0,1700,9,9,9,9,9,9,Delhi,3,9,9
160.0,2100,9,9,9,9,9,9,Delhi,2,9,9
160.0,1700,9,9,9,9,9,9,Delhi,2,9,9
75.0,1700,9,9,9,9,9,9,Delhi,2,9,9
70.0,1615,9,9,9,9,9,9,Delhi,3,9,9
125.0,1080,9,9,9,9,9,9,Delhi,2,9,9
70.0,1490,9,9,9,9,9,9,Delhi,2,9,9
24.0,1250,9,9,9,9,9,9,Delhi,2,9,9
22.0,2100,9,9,9,9,9,9,Delhi,2,9,9
32.0,2700,9,9,9,9,9,9,Delhi,4,9,9
854.0,1400,9,9,9,9,9,9,Delhi,2,9,9
133.0,6521,9,9,9,9,9,9,Delhi,4,9,9
65.0,2210,9,9,9,9,9,9,Delhi,3,9,9
132.0,600,9,9,9,9,9,9,Delhi,2,9,9
900.0,1400,9,9,9,9,9,9,Delhi,3,9,9
130.0,720,9,9,9,9,9,9,Delhi,2,9,9
55.0,1323,9,9,9,9,9,9,Delhi,3,9,9
135.0,981,9,9,9,9,9,9,Delhi,2,9,9
250.0,1152,9,9,9,9,9,9,Delhi,2,9,9
225.0,1809,9,9,9,9,9,9,Delhi,3,9,9
60.0,1620,9,9,9,9,9,9,Delhi,3,9,9
55.0,1102,9,9,9,9,9,9,Delhi,2,9,9
2541.0,981,9,9,9,9,9,9,Delhi,2,9,9
2352.0,6251,9,9,9,9,9,9,Delhi,6,9,9
80.0,3652,9,9,9,9,9,9,Delhi,4,9,9
36.0,450,9,9,9,9,9,9,Delhi,1,9,9
108.0,1269,9,9,9,9,9,9,Delhi,2,9,9
1411.0,1200,9,9,9,9,9,9,Delhi,2,9,9
45.0,2741,9,9,9,9,9,9,Delhi,3,9,9
45.0,1035,9,9,9,9,9,9,Delhi,3,9,9
29.0,1035,9,9,9,9,9,9,Delhi,3,9,9
44.0,650,9,9,9,9,9,9,Delhi,2,9,9
50.0,800,9,9,9,9,9,9,Delhi,3,9,9
26.0,950,9,9,9,9,9,9,Delhi,3,9,9
29.0,450,9,9,9,9,9,9,Delhi,2,9,9
44.0,650,9,9,9,9,9,9,Delhi,2,9,9
42.0,800,9,9,9,9,9,9,Delhi,3,9,9
45.0,600,9,9,9,9,9,9,Delhi,3,9,9
57.0,890,9,9,9,9,9,9,Delhi,3,9,9
25.0,1089,9,9,9,9,9,9,Delhi,3,9,9
48.0,540,9,9,9,9,9,9,Delhi,2,9,9
50.0,810,9,9,9,9,9,9,Delhi,3,9,9
42.0,765,9,9,9,9,9,9,Delhi,3,9,9
175.0,720,9,9,9,9,9,9,Delhi,3,9,9
730.0,1500,9,9,9,9,9,9,Delhi,2,9,9
235.0,2700,9,9,9,9,9,9,Delhi,4,9,9
22.0,2200,9,9,9,9,9,9,Delhi,4,9,9
22.0,800,9,9,9,9,9,9,Delhi,2,9,9
22.1,800,9,9,9,9,9,9,Delhi,2,9,9
20.5,800,9,9,9,9,9,9,Delhi,2,9,9
25.5,800,9,9,9,9,9,9,Delhi,2,9,9
22.0,1000,9,9,9,9,9,9,Delhi,3,9,9
20.8,800,9,9,9,9,9,9,Delhi,2,9,9
21.2,800,9,9,9,9,9,9,Delhi,2,9,9
27.2,800,9,9,9,9,9,9,Delhi,2,9,9
22.5,1000,9,9,9,9,9,9,Delhi,3,9,9
28.2,800,9,9,9,9,9,9,Delhi,2,9,9
29.3,1000,9,9,9,9,9,9,Delhi,3,9,9
22.4,1000,9,9,9,9,9,9,Delhi,3,9,9
28.1,800,9,9,9,9,9,9,Delhi,2,9,9
30.0,1000,9,9,9,9,9,9,Delhi,3,9,9
28.9,1000,9,9,9,9,9,9,Delhi,3,9,9
23.0,1000,9,9,9,9,9,9,Delhi,3,9,9
22.5,810,9,9,9,9,9,9,Delhi,2,9,9
24.5,800,9,9,9,9,9,9,Delhi,2,9,9
21.5,800,9,9,9,9,9,9,Delhi,2,9,9
29.5,800,9,9,9,9,9,9,Delhi,2,9,9
28.1,1000,9,9,9,9,9,9,Delhi,3,9,9
30.0,1000,9,9,9,9,9,9,Delhi,3,9,9
20.8,1000,9,9,9,9,9,9,Delhi,3,9,9
21.2,800,9,9,9,9,9,9,Delhi,2,9,9
27.2,800,9,9,9,9,9,9,Delhi,2,9,9
28.9,1000,9,9,9,9,9,9,Delhi,3,9,9
23.4,1000,9,9,9,9,9,9,Delhi,3,9,9
22.4,800,9,9,9,9,9,9,Delhi,2,9,9
29.1,800,9,9,9,9,9,9,Delhi,2,9,9
29.4,1000,9,9,9,9,9,9,Delhi,3,9,9
28.1,800,9,9,9,9,9,9,Delhi,2,9,9
22.2,1000,9,9,9,9,9,9,Delhi,3,9,9
21.5,800,9,9,9,9,9,9,Delhi,2,9,9
22.6,800,9,9,9,9,9,9,Delhi,2,9,9
44.5,800,9,9,9,9,9,9,Delhi,2,9,9
41.8,1250,9,9,9,9,9,9,Delhi,3,9,9
89.0,1100,9,9,9,9,9,9,Delhi,2,9,9
32.7,2021,9,9,9,9,9,9,Delhi,3,9,9
74.0,2341,9,9,9,9,9,9,Delhi,3,9,9
38.0,2010,9,9,9,9,9,9,Delhi,2,9,9
36.0,650,9,9,9,9,9,9,Delhi,2,9,9
25.0,650,9,9,9,9,9,9,Delhi,2,9,9
85.0,450,9,9,9,9,9,9,Delhi,1,9,9
110.0,900,9,9,9,9,9,9,Delhi,2,9,9
110.0,800,9,9,9,9,9,9,Delhi,3,9,9
21.0,800,9,9,9,9,9,9,Delhi,3,9,9
141.0,1600,9,9,9,9,9,9,Delhi,2,9,9
3000.0,1500,9,9,9,9,9,9,Delhi,3,9,9
5000.0,3460,9,9,9,9,9,9,Delhi,4,9,9
36.0,3375,9,9,9,9,9,9,Delhi,6,9,9
69.0,1200,9,9,9,9,9,9,Delhi,2,9,9
52.0,2140,9,9,9,9,9,9,Delhi,3,9,9
1700.0,1800,9,9,9,9,9,9,Delhi,3,9,9
25.0,2500,9,9,9,9,9,9,Delhi,5,9,9
23.0,435,9,9,9,9,9,9,Delhi,2,9,9
26.0,410,9,9,9,9,9,9,Delhi,2,9,9
45.0,450,9,9,9,9,9,9,Delhi,2,9,9
45.0,750,9,9,9,9,9,9,Delhi,2,9,9
45.0,750,9,9,9,9,9,9,Delhi,2,9,9
45.0,750,9,9,9,9,9,9,Delhi,2,9,9
45.0,750,9,9,9,9,9,9,Delhi,2,9,9
45.0,750,9,9,9,9,9,9,Delhi,2,9,9
25.0,750,9,9,9,9,9,9,Delhi,2,9,9
25.0,750,9,9,9,9,9,9,Delhi,2,9,9
25.0,750,9,9,9,9,9,9,Delhi,2,9,9
27.0,750,9,9,9,9,9,9,Delhi,2,9,9
32.0,450,9,9,9,9,9,9,Delhi,1,9,9
174.0,800,9,9,9,9,9,9,Delhi,3,9,9
135.0,1450,9,9,9,9,9,9,Delhi,3,9,9
46.0,1500,9,9,9,9,9,9,Delhi,3,9,9
135.0,450,9,9,9,9,9,9,Delhi,1,9,9
55.0,1800,9,9,9,9,9,9,Delhi,3,9,9
45.0,450,9,9,9,9,9,9,Delhi,1,9,9
389.0,500,9,9,9,9,9,9,Delhi,2,9,9
284.0,1350,9,9,9,9,9,9,Delhi,3,9,9
365.0,1350,9,9,9,9,9,9,Delhi,3,9,9
36.0,1500,9,9,9,9,9,9,Delhi,3,9,9
350.0,350,9,9,9,9,9,9,Delhi,1,9,9
188.0,1800,9,9,9,9,9,9,Delhi,3,9,9
22.0,2000,9,9,9,9,9,9,Delhi,3,9,9
55.0,450,9,9,9,9,9,9,Delhi,2,9,9
47.0,900,9,9,9,9,9,9,Delhi,3,9,9
27.0,820,9,9,9,9,9,9,Delhi,3,9,9
24.0,625,9,9,9,9,9,9,Delhi,2,9,9
35.0,525,9,9,9,9,9,9,Delhi,2,9,9
42.0,750,9,9,9,9,9,9,Delhi,2,9,9
475.0,850,9,9,9,9,9,9,Delhi,3,9,9
550.0,1442,9,9,9,9,9,9,Delhi,2,9,9
75.0,1784,9,9,9,9,9,9,Delhi,3,9,9
650.0,1500,9,9,9,9,9,9,Delhi,3,9,9
525.0,1881,9,9,9,9,9,9,Delhi,3,9,9
550.0,4504,9,9,9,9,9,9,Delhi,5,9,9
21.0,4502,9,9,9,9,9,9,Delhi,5,9,9
22.0,888,9,9,9,9,9,9,Delhi,2,9,9
26.0,400,9,9,9,9,9,9,Delhi,2,9,9
26.0,1651,9,9,9,9,9,9,Delhi,2,9,9
24.0,1651,9,9,9,9,9,9,Delhi,2,9,9
40.0,1600,9,9,9,9,9,9,Delhi,2,9,9
100.0,540,9,9,9,9,9,9,Delhi,2,9,9
135.0,1053,9,9,9,9,9,9,Delhi,2,9,9
175.0,1134,9,9,9,9,9,9,Delhi,3,9,9
85.0,1401,9,9,9,9,9,9,Delhi,2,9,9
60.0,1101,9,9,9,9,9,9,Delhi,2,9,9
65.0,954,9,9,9,9,9,9,Delhi,2,9,9
42.0,900,9,9,9,9,9,9,Delhi,2,9,9
39.0,2100,9,9,9,9,9,9,Delhi,3,9,9
55.0,1650,9,9,9,9,9,9,Delhi,3,9,9
175.0,720,9,9,9,9,9,9,Delhi,2,9,9
37.0,1422,9,9,9,9,9,9,Delhi,3,9,9
42.0,600,9,9,9,9,9,9,Delhi,2,9,9
190.0,720,9,9,9,9,9,9,Delhi,3,9,9
26.0,1800,9,9,9,9,9,9,Delhi,2,9,9
45.0,1000,9,9,9,9,9,9,Delhi,3,9,9
800.0,900,9,9,9,9,9,9,Delhi,2,9,9
89.0,1000,9,9,9,9,9,9,Delhi,2,9,9
36.7,1415,9,9,9,9,9,9,Delhi,3,9,9
80.0,965,9,9,9,9,9,9,Delhi,2,9,9
96.0,1223,9,9,9,9,9,9,Delhi,2,9,9
36.7,4010,9,9,9,9,9,9,Delhi,3,9,9
52.0,2320,9,9,9,9,9,9,Delhi,2,9,9
57.1,2210,9,9,9,9,9,9,Delhi,2,9,9
32.5,1160,9,9,9,9,9,9,Delhi,2,9,9
71.0,1000,9,9,9,9,9,9,Delhi,2,9,9
23.0,2423,9,9,9,9,9,9,Delhi,2,9,9
35.0,450,9,9,9,9,9,9,Delhi,1,9,9
25.0,630,9,9,9,9,9,9,Delhi,2,9,9
20.0,450,9,9,9,9,9,9,Delhi,1,9,9
20.0,450,9,9,9,9,9,9,Delhi,1,9,9
50.0,450,9,9,9,9,9,9,Delhi,1,9,9
45.0,1000,9,9,9,9,9,9,Delhi,3,9,9
21.0,900,9,9,9,9,9,9,Delhi,3,9,9
20.0,500,9,9,9,9,9,9,Delhi,2,9,9
60.0,520,9,9,9,9,9,9,Delhi,2,9,9
22.0,1050,9,9,9,9,9,9,Delhi,3,9,9
65.0,510,9,9,9,9,9,9,Delhi,2,9,9
35.0,1100,9,9,9,9,9,9,Delhi,3,9,9
31.0,800,9,9,9,9,9,9,Delhi,3,9,9
28.0,750,9,9,9,9,9,9,Delhi,3,9,9
45.0,600,9,9,9,9,9,9,Delhi,2,9,9
135.0,900,9,9,9,9,9,9,Delhi,3,9,9
200.0,1800,9,9,9,9,9,9,Delhi,3,9,9
100.0,1900,9,9,9,9,9,9,Delhi,3,9,9
28.0,750,9,9,9,9,9,9,Delhi,3,9,9
45.0,750,9,9,9,9,9,9,Delhi,2,9,9
37.0,900,9,9,9,9,9,9,Delhi,3,9,9
37.0,900,9,9,9,9,9,9,Delhi,3,9,9
235.0,900,9,9,9,9,9,9,Delhi,3,9,9
300.0,2000,9,9,9,9,9,9,Delhi,3,9,9
54.0,978,9,9,9,9,9,9,Delhi,2,9,9
165.0,900,9,9,9,9,9,9,Delhi,3,9,9
58.0,1400,9,9,9,9,9,9,Delhi,4,9,9
46.0,704,9,9,9,9,9,9,Delhi,2,9,9
38.0,572,9,9,9,9,9,9,Delhi,2,9,9
280.0,450,9,9,9,9,9,9,Delhi,2,9,9
115.0,2250,9,9,9,9,9,9,Delhi,4,9,9
165.0,1125,9,9,9,9,9,9,Delhi,3,9,9
58.0,1400,9,9,9,9,9,9,Delhi,4,9,9
46.0,704,9,9,9,9,9,9,Delhi,2,9,9
38.0,572,9,9,9,9,9,9,Delhi,2,9,9
280.0,450,9,9,9,9,9,9,Delhi,2,9,9
115.0,2250,9,9,9,9,9,9,Delhi,4,9,9
34.0,1125,9,9,9,9,9,9,Delhi,3,9,9
28.0,400,9,9,9,9,9,9,Delhi,1,9,9
75.0,350,9,9,9,9,9,9,Delhi,1,9,9
56.0,800,9,9,9,9,9,9,Delhi,3,9,9
51.0,750,9,9,9,9,9,9,Delhi,3,9,9
31.0,1125,9,9,9,9,9,9,Delhi,2,9,9
23.0,600,9,9,9,9,9,9,Delhi,3,9,9
26.0,540,9,9,9,9,9,9,Delhi,2,9,9
350.0,630,9,9,9,9,9,9,Delhi,2,9,9
22.2,2300,9,9,9,9,9,9,Delhi,4,9,9
27.0,800,9,9,9,9,9,9,Delhi,2,9,9
21.0,1000,9,9,9,9,9,9,Delhi,3,9,9
27.2,800,9,9,9,9,9,9,Delhi,2,9,9
35.0,1000,9,9,9,9,9,9,Delhi,3,9,9
32.0,760,9,9,9,9,9,9,Delhi,2,9,9
22.5,760,9,9,9,9,9,9,Delhi,2,9,9
115.0,900,9,9,9,9,9,9,Delhi,2,9,9
24.5,1125,9,9,9,9,9,9,Delhi,4,9,9
57.1,965,9,9,9,9,9,9,Delhi,2,9,9
24.5,1220,9,9,9,9,9,9,Delhi,2,9,9
320.0,2412,9,9,9,9,9,9,Delhi,2,9,9
57.1,2620,9,9,9,9,9,9,Delhi,2,9,9
92.0,1190,9,9,9,9,9,9,Delhi,2,9,9
57.1,2312,9,9,9,9,9,9,Delhi,2,9,9
69.5,2031,9,9,9,9,9,9,Delhi,2,9,9
25.5,1275,9,9,9,9,9,9,Delhi,3,9,9
49.0,600,9,9,9,9,9,9,Delhi,2,9,9
24.5,900,9,9,9,9,9,9,Delhi,3,9,9
38.0,530,9,9,9,9,9,9,Delhi,2,9,9
50.0,900,9,9,9,9,9,9,Delhi,3,9,9
116.0,900,9,9,9,9,9,9,Delhi,3,9,9
48.0,1050,9,9,9,9,9,9,Delhi,2,9,9
165.0,900,9,9,9,9,9,9,Delhi,3,9,9
24.0,1400,9,9,9,9,9,9,Delhi,4,9,9
25.0,450,9,9,9,9,9,9,Delhi,2,9,9
32.0,600,9,9,9,9,9,9,Delhi,2,9,9
22.5,800,9,9,9,9,9,9,Delhi,3,9,9
24.5,550,9,9,9,9,9,9,Delhi,2,9,9
27.0,530,9,9,9,9,9,9,Delhi,2,9,9
140.0,600,9,9,9,9,9,9,Delhi,2,9,9
135.0,1100,9,9,9,9,9,9,Delhi,2,9,9
49.0,1100,9,9,9,9,9,9,Delhi,2,9,9
24.0,900,9,9,9,9,9,9,Delhi,3,9,9
35.0,530,9,9,9,9,9,9,Delhi,2,9,9
35.0,800,9,9,9,9,9,9,Delhi,3,9,9
165.0,900,9,9,9,9,9,9,Delhi,3,9,9
24.0,1400,9,9,9,9,9,9,Delhi,4,9,9
68.0,450,9,9,9,9,9,9,Delhi,2,9,9
60.0,800,9,9,9,9,9,9,Delhi,2,9,9
80.0,700,9,9,9,9,9,9,Delhi,2,9,9
48.0,850,9,9,9,9,9,9,Delhi,3,9,9
55.0,810,9,9,9,9,9,9,Delhi,3,9,9
24.0,900,9,9,9,9,9,9,Delhi,3,9,9
24.0,450,9,9,9,9,9,9,Delhi,2,9,9
24.0,495,9,9,9,9,9,9,Delhi,2,9,9
33.0,495,9,9,9,9,9,9,Delhi,2,9,9
24.5,760,9,9,9,9,9,9,Delhi,3,9,9
35.0,600,9,9,9,9,9,9,Delhi,2,9,9
33.0,750,9,9,9,9,9,9,Delhi,3,9,9
22.5,800,9,9,9,9,9,9,Delhi,3,9,9
31.5,600,9,9,9,9,9,9,Delhi,2,9,9
24.5,760,9,9,9,9,9,9,Delhi,3,9,9
32.5,580,9,9,9,9,9,9,Delhi,2,9,9
25.0,760,9,9,9,9,9,9,Delhi,3,9,9
